hh,mm,ss,sss,acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z,f1,f2,f3,f4,f5,f6,f7,f8,clear,nir,mains_hz,mains_category,step_count
0,0,0,130,-0.8866237372966704,0.206610309152501,-0.21735282448805202,16.497142857142858,-1.3257142857142856,-0.8228571428571428,36,30,4191,3138,111,1535,37,32,4010,3125,0,no mains / natural or DC,0
0,0,0,140,-0.8866237372966704,0.206610309152501,-0.21735282448805202,16.497142857142858,-1.3257142857142856,-0.8228571428571428,36,30,4191,3138,111,1535,37,32,4010,3125,0,no mains / natural or DC,0
0,0,0,150,-0.8905301065095981,0.2153996398815882,-0.23651844843897823,16.417142857142856,-3.3714285714285714,-3.777142857142857,36,30,4191,3138,111,1535,37,32,4010,3125,0,no mains / natural or DC,0
0,0,0,160,-0.8905301065095981,0.2153996398815882,-0.23651844843897823,16.417142857142856,-3.3714285714285714,-3.777142857142857,36,30,4191,3138,111,1535,37,32,4010,3125,0,no mains / natural or DC,0
0,0,0,170,-0.8867458113345744,0.217535935544908,-0.2488479262672811,16.102857142857143,-5.588571428571429,-6.902857142857143,36,30,4191,3138,111,1535,37,32,4010,3125,0,no mains / natural or DC,0
0,0,0,180,-0.8867458113345744,0.217535935544908,-0.2488479262672811,16.102857142857143,-5.588571428571429,-6.902857142857143,36,30,4191,3138,111,1535,37,32,4010,3125,0,no mains / natural or DC,0
0,0,0,190,-0.8767967772453993,0.21021149327066865,-0.25153355510116887,15.388571428571428,-8.005714285714285,-10.108571428571429,31,25,2460,2871,104,0,31,25,2590,2839,0,no mains / natural or DC,0
0,0,0,200,-1.1163060396130253,-0.3140354625080111,0.2703329569383831,-17.605714285714285,-0.18857142857142858,-9.782857142857143,31,25,2460,2871,104,0,31,25,2590,2839,0,no mains / natural or DC,0
0,0,0,210,-1.1163060396130253,-0.3140354625080111,0.2703329569383831,-17.605714285714285,-0.18857142857142858,-9.782857142857143,31,25,2460,2871,104,0,31,25,2590,2839,0,no mains / natural or DC,0
0,0,0,220,-1.0593585009308146,-0.2883388775292215,0.25672170171208836,-18.194285714285716,2.4171428571428573,-3.3142857142857145,31,25,2460,2871,104,0,31,25,2590,2839,0,no mains / natural or DC,0
0,0,0,230,-1.0593585009308146,-0.2883388775292215,0.25672170171208836,-18.194285714285716,2.4171428571428573,-3.3142857142857145,31,25,2460,2871,104,0,31,25,2590,2839,0,no mains / natural or DC,0
0,0,0,240,-0.9831232642597736,-0.23859370708334604,0.20697653126621296,-18.86285714285714,5.6571428571428575,1.6114285714285714,31,25,2460,2871,104,0,31,25,2590,2839,0,no mains / natural or DC,0
0,0,0,250,-0.9831232642597736,-0.23859370708334604,0.20697653126621296,-18.86285714285714,5.6571428571428575,1.6114285714285714,31,25,2460,2871,104,0,31,25,2590,2839,0,no mains / natural or DC,0
0,0,0,260,-0.9467452009643849,-0.18836024048585467,0.18115787224951935,-19.65714285714286,5.588571428571429,4.64,31,25,2460,2871,104,0,31,25,2590,2839,0,no mains / natural or DC,0
0,0,0,270,-0.9467452009643849,-0.18836024048585467,0.18115787224951935,-19.65714285714286,5.588571428571429,4.64,31,25,2460,2871,104,0,31,25,2590,2839,0,no mains / natural or DC,0
0,0,0,280,-0.8879055146946623,-0.13635670033875547,0.1456953642384106,-20.18285714285714,6.948571428571428,7.057142857142857,31,25,2460,2871,104,0,31,25,2590,2839,0,no mains / natural or DC,0
0,0,0,290,-0.8879055146946623,-0.13635670033875547,0.1456953642384106,-20.18285714285714,6.948571428571428,7.057142857142857,21,16,3984,2985,80,0,21,19,3919,2851,0,no mains / natural or DC,0
0,0,0,300,-0.7635120700704977,-0.18036439100314341,-0.19324320200201422,-11.28,19.754285714285714,-24.78857142857143,21,16,3984,2985,80,0,21,19,3919,2851,0,no mains / natural or DC,0
0,0,0,310,-0.7635120700704977,-0.18036439100314341,-0.2557451094088565,-14.668571428571429,1.9714285714285715,-24.02285714285714,21,16,3984,2985,80,0,21,19,3919,2851,0,no mains / natural or DC,0
0,0,0,320,-0.7537461470381787,-0.10522782067323833,-0.25800347911008026,-14.668571428571429,1.9714285714285715,-24.02285714285714,21,16,3984,2985,80,0,21,19,3919,2851,0,no mains / natural or DC,0
0,0,0,330,-1.0152897732474746,-0.0336924344615009,-0.2750938444166387,-15.674285714285714,-7.2457142857142856,-14.782857142857143,21,16,3984,2985,80,0,21,19,3919,2851,0,no mains / natural or DC,0
0,0,0,340,-1.0152897732474746,-0.0336924344615009,-0.2750938444166387,-15.674285714285714,-7.2457142857142856,-14.782857142857143,21,16,3984,2985,80,0,21,19,3919,2851,0,no mains / natural or DC,0
0,0,0,350,-1.1915646839808345,-0.011658070619830927,-0.29438154240546893,-13.857142857142858,-3.217142857142857,-5.571428571428571,21,16,3984,2985,80,0,21,19,3919,2851,0,no mains / natural or DC,0
0,0,0,360,-1.1915646839808345,-0.011658070619830927,-0.29438154240546893,-13.857142857142858,-3.217142857142857,-5.571428571428571,21,16,3984,2985,80,0,21,19,3919,2851,0,no mains / natural or DC,0
